CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment,Cluster,Cluster_Name,Cluster_Action
14164,71,2,1631.77,3,3,4,10,334,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14165,276,1,122.54,1,1,1,3,111,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14167,39,4,574.84,3,4,3,10,343,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14171,98,1,363.79,2,1,2,5,212,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14173,11,4,450.84,5,4,2,11,542,Loyal Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
14174,33,1,134.46,4,1,1,6,411,New Customers,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14175,60,3,3222.3,3,3,5,11,335,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14176,297,4,576.9000000000001,1,4,3,8,143,Can't Lose Them,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14177,86,4,559.41,2,4,3,9,243,Can't Lose Them,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14178,9,7,1620.93,5,5,4,14,554,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
14179,41,2,719.78,3,3,3,9,333,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
14180,11,25,4748.52,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
14184,67,1,452.89,3,1,2,6,312,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14185,331,1,197.65,1,1,1,3,111,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14188,31,6,2054.36,4,5,4,13,454,Champions,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14189,2,15,4654.08,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
14191,2,13,4684.76,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
14193,68,2,853.39,3,3,3,9,333,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14194,5,21,11349.52,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
14195,202,2,1012.0,1,3,4,8,134,At Risk,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14196,107,1,335.52,2,1,2,5,212,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14198,18,4,701.4,4,4,3,11,443,Loyal Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
14199,218,1,185.4,1,1,1,3,111,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14201,60,7,747.44,3,5,3,11,353,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14204,2,1,161.03,5,1,1,7,511,New Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
14205,17,2,466.7,4,3,2,9,432,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
14206,239,1,328.16,1,1,2,4,112,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14208,95,1,151.74,2,1,1,4,211,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14209,11,6,2073.43,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
14210,106,6,1905.84,2,5,4,11,254,Can't Lose Them,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14211,53,9,2241.1,3,5,5,13,355,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14212,90,1,1070.48,2,1,4,7,214,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14214,31,5,1004.38,4,4,4,12,444,Champions,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14215,12,6,1789.72,5,5,4,14,554,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
14216,3,4,1839.3,5,4,4,13,544,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
14217,2,17,2004.98,5,5,4,14,554,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
14218,43,1,169.48000000000002,3,1,1,5,311,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14219,4,1,89.94,5,1,1,7,511,New Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
14220,247,2,632.4000000000001,1,3,3,7,133,At Risk,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14221,42,9,3432.8,3,5,5,13,355,Promising,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
14222,177,1,683.17,2,1,3,6,213,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14223,92,3,991.13,2,3,4,9,234,At Risk,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14224,110,4,1050.12,2,4,4,10,244,Can't Lose Them,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14226,29,5,2232.19,4,4,5,13,445,Champions,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14227,26,10,3350.96,4,5,5,14,455,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
14229,52,3,1547.2,3,3,4,10,334,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14231,184,3,925.71,1,3,3,7,133,At Risk,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14232,43,5,2048.07,3,4,4,11,344,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14233,49,4,1462.72,3,4,4,11,344,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14234,22,4,775.46,4,4,3,11,443,Loyal Customers,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14235,75,5,3144.86,2,4,5,11,245,Can't Lose Them,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14236,81,2,490.86,2,3,3,8,233,At Risk,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14237,373,1,161.0,1,1,1,3,111,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14238,326,1,146.85,1,1,1,3,111,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14239,43,11,2380.85,3,5,5,13,355,Promising,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
14240,30,2,890.34,4,3,3,10,433,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
14241,184,1,213.7,1,1,1,3,111,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14242,235,2,280.55,1,3,2,6,132,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14243,9,10,2588.77,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
14245,220,2,1693.45,1,3,4,8,134,At Risk,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14246,111,3,1474.06,2,3,4,9,234,At Risk,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14247,278,1,136.77,1,1,1,3,111,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14248,318,1,302.58,1,1,2,4,112,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14250,7,3,1904.05,5,3,4,12,534,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
14251,2,5,2879.7000000000003,5,4,5,14,545,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
14256,260,2,969.06,1,3,4,8,134,At Risk,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14257,64,5,3099.7200000000003,3,4,5,12,345,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14258,9,9,12669.98,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
14259,142,1,120.0,2,1,1,4,211,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14261,51,2,1163.45,3,3,4,10,334,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14262,8,8,2618.23,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
14264,155,2,333.97,2,3,2,7,232,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14265,109,2,530.18,2,3,3,8,233,At Risk,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14267,163,3,1516.24,2,3,4,9,234,At Risk,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14270,332,1,492.65,1,1,3,5,113,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14271,226,1,112.32,1,1,1,3,111,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14272,74,2,437.96,2,3,2,7,232,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14273,51,4,559.97,3,4,3,10,343,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14276,99,3,1119.74,2,3,4,9,234,At Risk,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14277,15,3,4216.2,4,3,5,12,435,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14280,197,1,134.04,1,1,1,3,111,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14282,3,15,3729.34,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
14284,31,2,595.25,4,3,3,10,433,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
14285,21,4,1910.01,4,4,4,12,444,Champions,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14286,24,3,4628.75,4,3,5,12,435,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14287,8,3,176.63,5,3,1,9,531,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
14288,213,1,426.6,1,1,2,4,112,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14289,9,6,911.26,5,5,3,13,553,Loyal Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
14290,11,5,2314.65,5,4,5,14,545,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
14291,2,11,3883.25,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
14292,8,9,4871.93,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
14293,3,4,1046.56,5,4,4,13,544,Champions,0,New Potentials,"Welcome series, onboarding discounts, education content"
14295,40,1,166.20000000000002,3,1,1,5,311,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14297,18,4,1305.33,4,4,4,12,444,Champions,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14298,8,44,51527.3,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
14299,8,9,3965.62,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
14300,19,1,43.2,4,1,1,6,411,New Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
14301,117,1,640.14,2,1,3,6,213,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14304,223,1,383.45,1,1,2,4,112,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14305,71,3,1858.96,3,3,4,10,334,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14306,51,2,2093.32,3,3,5,11,335,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14307,89,6,2995.7200000000003,2,5,5,12,255,Can't Lose Them,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14309,8,9,2352.53,5,5,5,15,555,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
14311,243,1,310.26,1,1,2,4,112,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14312,47,6,1611.59,3,5,4,12,354,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14314,107,1,120.0,2,1,1,4,211,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14315,45,6,2481.13,3,5,5,13,355,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14317,65,1,508.58,3,1,3,7,313,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14320,207,2,477.79,1,3,2,6,132,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14321,11,5,1530.75,5,4,4,13,544,Champions,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14323,115,2,605.0600000000001,2,3,3,8,233,At Risk,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14326,242,1,183.85,1,1,1,3,111,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14327,163,1,311.65000000000003,2,1,2,5,212,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14329,17,7,5014.84,4,5,5,14,455,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
14331,124,2,462.66,2,3,2,7,232,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14332,23,3,866.3100000000001,4,3,3,10,433,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
14333,68,1,415.2,3,1,2,6,312,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14334,17,8,2552.21,4,5,5,14,455,Champions,1,VIP Champions,"Loyalty rewards, referral programs, exclusive early access"
14335,16,2,468.26,4,3,2,9,432,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
14336,17,4,1614.91,4,4,4,12,444,Champions,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14338,161,2,588.22,2,3,3,8,233,At Risk,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14339,243,1,309.52000000000004,1,1,2,4,112,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14340,219,1,134.7,1,1,1,3,111,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14341,45,8,2182.28,3,5,5,13,355,Promising,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14342,21,4,668.5600000000001,4,4,3,11,443,Loyal Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
14344,127,8,889.9300000000001,2,5,3,10,253,Can't Lose Them,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14345,39,1,108.98,3,1,1,5,311,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14346,121,2,1021.58,2,3,4,9,234,At Risk,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14348,260,1,409.57,1,1,2,4,112,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14349,10,1,133.5,5,1,1,7,511,New Customers,0,New Potentials,"Welcome series, onboarding discounts, education content"
14350,274,1,282.93,1,1,2,4,112,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14351,165,1,51.0,2,1,1,4,211,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14352,157,4,1078.96,2,4,4,10,244,Can't Lose Them,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14353,215,1,90.6,1,1,1,3,111,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14354,6,2,163.62,5,3,1,9,531,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
14355,366,1,174.4,1,1,1,3,111,Lost,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14356,80,2,701.23,2,3,3,8,233,At Risk,2,Loyal Regulars,"Upsell campaigns, early access to new products, cross-sell"
14357,43,1,225.77,3,1,1,5,311,Need Attention,3,Lost Causes,Final reactivation attempt or remove from active campaigns
14359,19,3,912.18,4,3,3,10,433,Promising,0,New Potentials,"Welcome series, onboarding discounts, education content"
